svs_file,y,split,pair_id,COMPOUND_NAME,EXP_ID,GROUP_ID,INDIVIDUAL_ID,file_path,url,max_grade,n_findings,n_findings_spont,dose_level,grade_ord
60067.svs,1,val,E0458-G09-P0,diethyl maleate,458,9,3,dataset/wsi/abnormal/60067.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60067.svs,minimal,1,0,Middle,1
60064.svs,0,val,E0458-G09-P1,diethyl maleate,458,9,2,dataset/wsi/normal/60064.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60064.svs,normal,0,0,Middle,0
60070.svs,1,val,E0458-G09-P1,diethyl maleate,458,9,4,dataset/wsi/abnormal/60070.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60070.svs,minimal,1,0,Middle,1
60122.svs,0,val,E0458-G13-P0,diethyl maleate,458,13,4,dataset/wsi/normal/60122.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60122.svs,normal,0,0,High,0
60114.svs,1,val,E0458-G13-P0,diethyl maleate,458,13,1,dataset/wsi/abnormal/60114.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60114.svs,minimal,1,0,High,1
71073.svs,0,val,E0458-G15-P0,diethyl maleate,458,15,2,dataset/wsi/normal/71073.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/71073.svs,normal,0,0,High,0
71072.svs,1,val,E0458-G15-P0,diethyl maleate,458,15,1,dataset/wsi/abnormal/71072.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/71072.svs,minimal,1,0,High,1
60144.svs,0,val,E0458-G15-P1,diethyl maleate,458,15,3,dataset/wsi/normal/60144.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60144.svs,normal,0,0,High,0
60147.svs,1,val,E0458-G15-P1,diethyl maleate,458,15,4,dataset/wsi/abnormal/60147.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60147.svs,minimal,1,0,High,1
38563.svs,0,val,E0463-G12-P0,disopyramide,463,12,1,dataset/wsi/normal/38563.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38563.svs,normal,0,0,Middle,0
38569.svs,1,val,E0463-G12-P0,disopyramide,463,12,2,dataset/wsi/abnormal/38569.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38569.svs,minimal,1,0,Middle,1
38573.svs,0,val,E0463-G12-P1,disopyramide,463,12,3,dataset/wsi/normal/38573.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38573.svs,normal,0,0,Middle,0
38583.svs,1,val,E0463-G12-P1,disopyramide,463,12,5,dataset/wsi/abnormal/38583.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38583.svs,minimal,1,0,Middle,1
38618.svs,0,val,E0463-G14-P0,disopyramide,463,14,2,dataset/wsi/normal/38618.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38618.svs,normal,0,0,High,0
38613.svs,1,val,E0463-G14-P0,disopyramide,463,14,1,dataset/wsi/abnormal/38613.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38613.svs,minimal,1,0,High,1
38623.svs,0,val,E0463-G14-P1,disopyramide,463,14,3,dataset/wsi/normal/38623.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38623.svs,normal,0,0,High,0
38628.svs,1,val,E0463-G14-P1,disopyramide,463,14,4,dataset/wsi/abnormal/38628.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38628.svs,minimal,1,0,High,1
53892.svs,0,val,E0465-G15-P0,mexiletine,465,15,1,dataset/wsi/normal/53892.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/mexiletine/Liver/53892.svs,normal,0,0,High,0
53895.svs,1,val,E0465-G15-P0,mexiletine,465,15,2,dataset/wsi/abnormal/53895.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/mexiletine/Liver/53895.svs,slight,1,0,High,2
53898.svs,0,val,E0465-G15-P1,mexiletine,465,15,3,dataset/wsi/normal/53898.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/mexiletine/Liver/53898.svs,normal,0,0,High,0
53904.svs,1,val,E0465-G15-P1,mexiletine,465,15,5,dataset/wsi/abnormal/53904.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/mexiletine/Liver/53904.svs,slight,1,0,High,2
59146.svs,0,val,E0480-G05-P0,phalloidin,480,5,5,dataset/wsi/normal/59146.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59146.svs,normal,0,0,High,0
59122.svs,1,val,E0480-G05-P0,phalloidin,480,5,1,dataset/wsi/abnormal/59122.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59122.svs,moderate,3,0,High,3
59170.svs,0,val,E0480-G06-P0,phalloidin,480,6,4,dataset/wsi/normal/59170.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59170.svs,normal,0,0,High,0
59152.svs,1,val,E0480-G06-P0,phalloidin,480,6,1,dataset/wsi/abnormal/59152.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59152.svs,moderate,1,0,High,3
59213.svs,0,val,E0480-G08-P0,phalloidin,480,8,1,dataset/wsi/normal/59213.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59213.svs,normal,0,0,High,0
59219.svs,1,val,E0480-G08-P0,phalloidin,480,8,2,dataset/wsi/abnormal/59219.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59219.svs,slight,2,0,High,2
59225.svs,0,val,E0480-G08-P1,phalloidin,480,8,3,dataset/wsi/normal/59225.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59225.svs,normal,0,0,High,0
59236.svs,1,val,E0480-G08-P1,phalloidin,480,8,5,dataset/wsi/abnormal/59236.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phalloidin/Liver/59236.svs,slight,2,0,High,2
47821.svs,0,val,E0492-G11-P0,disulfiram,492,11,3,dataset/wsi/normal/47821.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47821.svs,normal,0,0,Middle,0
47811.svs,1,val,E0492-G11-P0,disulfiram,492,11,1,dataset/wsi/abnormal/47811.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47811.svs,slight,1,0,Middle,2
47825.svs,0,val,E0492-G11-P1,disulfiram,492,11,4,dataset/wsi/normal/47825.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47825.svs,normal,0,0,Middle,0
47816.svs,1,val,E0492-G11-P1,disulfiram,492,11,2,dataset/wsi/abnormal/47816.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47816.svs,slight,1,0,Middle,2
47844.svs,0,val,E0492-G12-P0,disulfiram,492,12,3,dataset/wsi/normal/47844.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47844.svs,normal,0,0,Middle,0
47834.svs,1,val,E0492-G12-P0,disulfiram,492,12,1,dataset/wsi/abnormal/47834.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47834.svs,slight,1,0,Middle,2
47857.svs,0,val,E0492-G13-P0,disulfiram,492,13,1,dataset/wsi/normal/47857.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47857.svs,normal,0,0,High,0
47866.svs,1,val,E0492-G13-P0,disulfiram,492,13,3,dataset/wsi/abnormal/47866.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47866.svs,moderate,1,0,High,3
47861.svs,0,val,E0492-G13-P1,disulfiram,492,13,2,dataset/wsi/normal/47861.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47861.svs,normal,0,0,High,0
47875.svs,1,val,E0492-G13-P1,disulfiram,492,13,5,dataset/wsi/abnormal/47875.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47875.svs,slight,1,0,High,2
47880.svs,0,val,E0492-G14-P0,disulfiram,492,14,1,dataset/wsi/normal/47880.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47880.svs,normal,0,0,High,0
47884.svs,1,val,E0492-G14-P0,disulfiram,492,14,2,dataset/wsi/abnormal/47884.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/disulfiram/Liver/47884.svs,slight,1,0,High,2
48761.svs,0,val,E0494-G07-P0,promethazine,494,7,1,dataset/wsi/normal/48761.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48761.svs,normal,0,0,Low,0
48770.svs,1,val,E0494-G07-P0,promethazine,494,7,3,dataset/wsi/abnormal/48770.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48770.svs,slight,2,0,Low,2
48794.svs,0,val,E0494-G08-P0,promethazine,494,8,3,dataset/wsi/normal/48794.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48794.svs,normal,0,0,Low,0
48784.svs,1,val,E0494-G08-P0,promethazine,494,8,1,dataset/wsi/abnormal/48784.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48784.svs,slight,2,0,Low,2
48799.svs,0,val,E0494-G08-P1,promethazine,494,8,4,dataset/wsi/normal/48799.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48799.svs,normal,0,0,Low,0
48790.svs,1,val,E0494-G08-P1,promethazine,494,8,2,dataset/wsi/abnormal/48790.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48790.svs,slight,2,0,Low,2
48833.svs,0,val,E0494-G10-P0,promethazine,494,10,1,dataset/wsi/normal/48833.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48833.svs,normal,0,0,Middle,0
48838.svs,1,val,E0494-G10-P0,promethazine,494,10,2,dataset/wsi/abnormal/48838.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48838.svs,slight,2,0,Middle,2
70104.svs,0,val,E0494-G10-P1,promethazine,494,10,3,dataset/wsi/normal/70104.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/70104.svs,normal,0,0,Middle,0
48848.svs,1,val,E0494-G10-P1,promethazine,494,10,4,dataset/wsi/abnormal/48848.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48848.svs,slight,2,0,Middle,2
48858.svs,0,val,E0494-G11-P0,promethazine,494,11,1,dataset/wsi/normal/48858.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48858.svs,normal,0,0,Middle,0
48863.svs,1,val,E0494-G11-P0,promethazine,494,11,2,dataset/wsi/abnormal/48863.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48863.svs,slight,2,0,Middle,2
48906.svs,0,val,E0494-G13-P0,promethazine,494,13,1,dataset/wsi/normal/48906.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48906.svs,normal,0,0,High,0
48910.svs,1,val,E0494-G13-P0,promethazine,494,13,2,dataset/wsi/abnormal/48910.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48910.svs,slight,3,1,High,2
48919.svs,0,val,E0494-G13-P1,promethazine,494,13,4,dataset/wsi/normal/48919.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48919.svs,normal,0,0,High,0
48915.svs,1,val,E0494-G13-P1,promethazine,494,13,3,dataset/wsi/abnormal/48915.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48915.svs,slight,2,0,High,2
48948.svs,0,val,E0494-G14-P0,promethazine,494,14,5,dataset/wsi/normal/48948.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48948.svs,normal,0,0,High,0
48928.svs,1,val,E0494-G14-P0,promethazine,494,14,1,dataset/wsi/abnormal/48928.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48928.svs,moderate,2,0,High,3
41387.svs,0,val,E0501-G05-P0,colchicine,501,5,2,dataset/wsi/normal/41387.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41387.svs,normal,0,0,Low,0
41385.svs,1,val,E0501-G05-P0,colchicine,501,5,1,dataset/wsi/abnormal/41385.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41385.svs,minimal,1,0,Low,1
41389.svs,0,val,E0501-G05-P1,colchicine,501,5,3,dataset/wsi/normal/41389.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41389.svs,normal,0,0,Low,0
41392.svs,1,val,E0501-G05-P1,colchicine,501,5,4,dataset/wsi/abnormal/41392.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41392.svs,minimal,1,0,Low,1
41396.svs,0,val,E0501-G06-P0,colchicine,501,6,1,dataset/wsi/normal/41396.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41396.svs,normal,0,0,Low,0
41398.svs,1,val,E0501-G06-P0,colchicine,501,6,2,dataset/wsi/abnormal/41398.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41398.svs,minimal,2,0,Low,1
41401.svs,0,val,E0501-G06-P1,colchicine,501,6,3,dataset/wsi/normal/41401.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41401.svs,normal,0,0,Low,0
41403.svs,1,val,E0501-G06-P1,colchicine,501,6,4,dataset/wsi/abnormal/41403.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41403.svs,minimal,1,0,Low,1
41412.svs,0,val,E0501-G07-P0,colchicine,501,7,3,dataset/wsi/normal/41412.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41412.svs,normal,0,0,Low,0
41408.svs,1,val,E0501-G07-P0,colchicine,501,7,1,dataset/wsi/abnormal/41408.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41408.svs,minimal,2,0,Low,1
41414.svs,0,val,E0501-G07-P1,colchicine,501,7,4,dataset/wsi/normal/41414.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41414.svs,normal,0,0,Low,0
41416.svs,1,val,E0501-G07-P1,colchicine,501,7,5,dataset/wsi/abnormal/41416.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41416.svs,minimal,2,0,Low,1
41434.svs,0,val,E0501-G09-P0,colchicine,501,9,3,dataset/wsi/normal/41434.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41434.svs,normal,0,0,Middle,0
41430.svs,1,val,E0501-G09-P0,colchicine,501,9,1,dataset/wsi/abnormal/41430.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41430.svs,minimal,2,0,Middle,1
41436.svs,0,val,E0501-G09-P1,colchicine,501,9,4,dataset/wsi/normal/41436.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41436.svs,normal,0,0,Middle,0
41432.svs,1,val,E0501-G09-P1,colchicine,501,9,2,dataset/wsi/abnormal/41432.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41432.svs,minimal,2,0,Middle,1
41774.svs,0,val,E0502-G09-P0,colchicine,502,9,1,dataset/wsi/normal/41774.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41774.svs,normal,0,0,Middle,0
41779.svs,1,val,E0502-G09-P0,colchicine,502,9,3,dataset/wsi/abnormal/41779.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41779.svs,minimal,1,0,Middle,1
41776.svs,0,val,E0502-G09-P1,colchicine,502,9,2,dataset/wsi/normal/41776.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41776.svs,normal,0,0,Middle,0
41781.svs,1,val,E0502-G09-P1,colchicine,502,9,4,dataset/wsi/abnormal/41781.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41781.svs,minimal,2,0,Middle,1
41786.svs,0,val,E0502-G10-P0,colchicine,502,10,1,dataset/wsi/normal/41786.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41786.svs,normal,0,0,Middle,0
41788.svs,1,val,E0502-G10-P0,colchicine,502,10,2,dataset/wsi/abnormal/41788.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41788.svs,minimal,1,0,Middle,1
41790.svs,0,val,E0502-G10-P1,colchicine,502,10,3,dataset/wsi/normal/41790.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41790.svs,normal,0,0,Middle,0
41793.svs,1,val,E0502-G10-P1,colchicine,502,10,4,dataset/wsi/abnormal/41793.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41793.svs,minimal,1,0,Middle,1
41837.svs,0,val,E0502-G14-P0,colchicine,502,14,2,dataset/wsi/normal/41837.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41837.svs,normal,0,0,High,0
41833.svs,1,val,E0502-G14-P0,colchicine,502,14,1,dataset/wsi/abnormal/41833.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41833.svs,minimal,1,0,High,1
41850.svs,0,val,E0502-G15-P0,colchicine,502,15,2,dataset/wsi/normal/41850.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41850.svs,normal,0,0,High,0
41847.svs,1,val,E0502-G15-P0,colchicine,502,15,1,dataset/wsi/abnormal/41847.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41847.svs,slight,2,0,High,2
41856.svs,0,val,E0502-G16-P0,colchicine,502,16,1,dataset/wsi/normal/41856.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41856.svs,normal,0,0,High,0
41858.svs,1,val,E0502-G16-P0,colchicine,502,16,2,dataset/wsi/abnormal/41858.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41858.svs,minimal,1,0,High,1
40591.svs,0,val,E0507-G12-P0,tolbutamide,507,12,1,dataset/wsi/normal/40591.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40591.svs,normal,0,0,Middle,0
40594.svs,1,val,E0507-G12-P0,tolbutamide,507,12,2,dataset/wsi/abnormal/40594.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40594.svs,minimal,1,0,Middle,1
40613.svs,0,val,E0507-G14-P0,tolbutamide,507,14,1,dataset/wsi/normal/40613.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40613.svs,normal,0,0,High,0
40618.svs,1,val,E0507-G14-P0,tolbutamide,507,14,3,dataset/wsi/abnormal/40618.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40618.svs,minimal,1,0,High,1
40616.svs,0,val,E0507-G14-P1,tolbutamide,507,14,2,dataset/wsi/normal/40616.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40616.svs,normal,0,0,High,0
40620.svs,1,val,E0507-G14-P1,tolbutamide,507,14,4,dataset/wsi/abnormal/40620.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40620.svs,minimal,1,0,High,1
40625.svs,0,val,E0507-G15-P0,tolbutamide,507,15,1,dataset/wsi/normal/40625.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40625.svs,normal,0,0,High,0
40627.svs,1,val,E0507-G15-P0,tolbutamide,507,15,2,dataset/wsi/abnormal/40627.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40627.svs,minimal,1,0,High,1
40634.svs,0,val,E0507-G15-P1,tolbutamide,507,15,5,dataset/wsi/normal/40634.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40634.svs,normal,0,0,High,0
40629.svs,1,val,E0507-G15-P1,tolbutamide,507,15,3,dataset/wsi/abnormal/40629.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40629.svs,slight,1,0,High,2
42454.svs,0,val,E0516-G07-P0,simvastatin,516,7,4,dataset/wsi/normal/42454.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/simvastatin/Liver/42454.svs,normal,0,0,Low,0
